Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Store_Age,Price_Per_Weight,Product_Store_Sales_Total
10.82,0,0.103,13,144.35,2009,1,1,3,15,13.3398022363922,2985.0
11.17,1,0.028,9,129.35,2009,1,1,3,15,11.579088711843166,2756.73
13.23,0,0.061,5,127.23,2009,1,1,3,15,9.616053208374273,3177.67
13.85,0,0.054,6,216.44,1999,1,0,0,25,15.626308569778356,5143.16
14.5,0,0.052,13,151.13,2009,1,1,3,15,10.422039859320048,3953.93
13.88,2,0.068,6,159.78,2009,1,1,3,15,11.510698076507456,3990.93
13.32,2,0.039,6,166.56,1987,0,1,2,37,12.503565798363487,4004.28
12.14,0,0.142,10,149.87,1998,2,2,1,26,12.344123218845235,864.91
9.0,2,0.021,0,103.73,1998,2,2,1,26,11.524275080546607,1742.92
13.94,0,0.088,6,189.15,1987,0,1,2,37,13.567893264471703,4606.28
10.72,2,0.097,5,130.54,2009,1,1,3,15,12.176102975468705,2679.3
11.04,2,0.033,4,119.75,2009,1,1,3,15,10.845937867946745,2530.74
12.51,2,0.116,3,119.07,2009,1,1,3,15,9.517224842138917,2849.88
16.67,1,0.046,9,202.84,1999,1,0,0,25,12.167236518505186,5503.45
16.53,0,0.037,4,169.09,1987,0,1,2,37,10.228661303006472,4781.48
12.84,0,0.072,4,150.22,2009,1,1,3,15,11.698465851569193,3561.31
9.41,0,0.054,14,102.47,1998,2,2,1,26,10.888322176176814,1808.88
13.3,1,0.046,9,152.97,2009,1,1,3,15,11.500639049695511,3720.57
11.18,0,0.159,0,121.69,2009,1,1,3,15,10.8836418924962,2602.46
12.44,0,0.135,4,119.38,2009,1,1,3,15,9.595691664657183,2839.48
12.23,0,0.078,6,161.37,2009,1,1,3,15,13.193524650478293,3650.21
9.04,0,0.025,13,129.15,1998,2,2,1,26,14.28492423404491,2271.02
8.24,0,0.066,10,64.4,1998,2,2,1,26,7.814585608542654,765.92
8.69,1,0.087,9,92.38,1998,2,2,1,26,10.629386721896216,1440.41
13.53,1,0.149,8,144.49,2009,1,1,3,15,10.67844209592787,3600.1
10.71,1,0.079,8,111.89,1998,2,2,1,26,10.446270189524787,2296.12
17.54,0,0.041,13,159.44,1999,1,0,0,25,9.089561598540563,4811.25
15.25,2,0.008,0,228.55,1999,1,0,0,25,14.985902563766311,5708.47
13.36,2,0.102,6,143.48,2009,1,1,3,15,10.738717161889081,3539.31
16.85,1,0.058,8,170.34,1999,1,0,0,25,10.108598896207939,4879.87
14.62,1,0.166,11,210.23,1999,1,0,0,25,14.37863347240271,5190.64
14.35,0,0.043,13,129.57,2009,1,1,3,15,9.028639119225142,3480.56
14.28,2,0.031,3,162.08,1987,0,1,2,37,11.349345283943704,4130.16
15.46,0,0.021,6,191.51,1999,1,0,0,25,12.38665028135308,4997.66
11.21,0,0.128,6,100.08,1998,2,2,1,26,8.926946748728927,2167.04
16.57,0,0.036,0,192.61,1999,1,0,0,25,11.62331784442701,5271.64
17.14,1,0.105,9,167.24,1999,1,0,0,25,9.756723645061548,4880.83
12.03,0,0.048,4,176.72,2009,1,1,3,15,14.688720804588149,2255.43
12.16,0,0.059,13,157.33,2009,1,1,3,15,12.937258449140698,3552.25
14.28,1,0.077,9,162.93,1987,0,1,2,37,11.408864925425393,4146.19
13.38,1,0.03,9,130.7,2009,1,1,3,15,9.767580898288617,3282.76
12.44,0,0.05,4,115.78,2009,1,1,3,15,9.306325858049997,3261.44
13.91,2,0.046,14,162.65,1987,0,1,2,37,11.6921860398246,4057.88
16.07,0,0.167,10,148.86,1999,1,0,0,25,9.262647003920105,4264.01
12.5,0,0.048,6,157.76,2009,1,1,3,15,12.619790416766659,3637.98
12.08,0,0.011,6,143.91,2009,1,1,3,15,11.91209336975416,3259.38
12.81,1,0.16,9,159.7,2009,1,1,3,15,12.465849660448052,3748.37
14.2,0,0.033,6,135.22,2009,1,1,3,15,9.521864657418492,3561.93
10.02,0,0.032,5,146.9,2009,1,1,3,15,14.659215647141005,2855.97
11.32,0,0.063,10,128.01,2009,1,1,3,15,11.307305008391484,2762.5
11.45,2,0.124,3,125.22,2009,1,1,3,15,10.935289494367305,2734.52
14.73,1,0.173,8,136.46,2009,1,1,3,15,9.26345801371258,3705.29
16.09,2,0.098,2,150.38,1999,1,0,0,25,9.34559691753154,4299.51
10.7,0,0.089,10,112.28,1987,0,1,2,37,10.492477338566491,2301.85
13.28,2,0.104,6,143.17,2009,1,1,3,15,10.78006174233868,3515.13
11.69,0,0.047,4,133.27,2009,1,1,3,15,11.399367034470963,2955.11
10.56,0,0.025,13,161.71,2009,1,1,3,15,15.311996969983904,3280.84
15.01,0,0.064,6,191.21,1987,0,1,2,37,12.737992139097996,4889.95
14.34,2,0.035,4,133.82,2009,1,1,3,15,9.331287915765985,3564.15
8.97,1,0.049,8,95.58,1998,2,2,1,26,10.654330620889533,1567.44
14.38,1,0.028,9,179.28,1987,0,1,2,37,12.466448786593421,4504.13
12.26,0,0.058,6,132.85,2009,1,1,3,15,10.835168420194112,3074.25
10.38,1,0.094,9,96.67,1998,2,2,1,26,9.312204989885368,1909.26
13.75,0,0.061,6,164.34,1987,0,1,2,37,11.951130826848956,4055.47
13.45,0,0.08,15,148.98,2009,1,1,3,15,11.075756449334623,3673.95
14.11,2,0.063,6,160.54,1987,0,1,2,37,11.376939975905323,4059.72
12.47,1,0.017,8,174.78,2009,1,1,3,15,14.014914601876352,3980.71
12.11,0,0.129,14,124.48,2009,1,1,3,15,10.278259433572787,2868.42
13.56,0,0.091,3,181.83,1999,1,0,0,25,13.408303222476219,4371.43
10.3,0,0.01,6,122.52,1987,0,1,2,37,11.893990874672362,2419.44
10.64,0,0.02,7,165.99,2009,1,1,3,15,15.599097829151397,3385.46
12.8,0,0.03,5,135.8,2009,1,1,3,15,10.608546207327553,3257.72
7.53,0,0.021,4,143.66,1998,2,2,1,26,19.075819944230513,2226.48
12.5,0,0.022,6,138.26,2009,1,1,3,15,11.059915206783456,3238.77
12.33,1,0.212,9,140.7,2009,1,1,3,15,11.4102668072338,3250.28
14.14,0,0.021,3,155.28,2009,1,1,3,15,10.980835867336115,3957.39
12.22,1,0.09,9,142.25,2009,1,1,3,15,11.63980034367073,3257.45
10.77,2,0.083,10,180.96,2009,1,1,3,15,16.80066846160988,3722.83
13.33,0,0.069,0,190.93,1987,0,1,2,37,14.322256394869104,4503.52
13.19,2,0.104,15,143.69,2009,1,1,3,15,10.893033128648321,3506.0
15.08,0,0.14,4,193.21,1987,0,1,2,37,12.811484649559048,4945.48
15.02,0,0.157,13,214.85,1999,1,0,0,25,14.303308701151721,5375.74
10.47,0,0.038,5,108.94,1998,2,2,1,26,10.40397287747111,2180.41
11.27,2,0.065,6,122.63,2009,1,1,3,15,10.880134859373614,2641.53
9.62,1,0.154,9,94.81,1998,2,2,1,26,9.85448498077123,1700.13
10.89,0,0.007,14,113.48,1987,0,1,2,37,10.41961252410247,2368.62
12.08,1,0.118,9,162.84,2009,1,1,3,15,13.479016637695556,3647.21
12.42,1,0.053,11,188.37,1999,1,0,0,25,15.165445616294985,5395.95
11.47,1,0.041,8,116.17,2009,1,1,3,15,10.127277482346788,2555.32
11.34,0,0.053,6,114.35,1987,0,1,2,37,10.08288510713341,2487.49
13.65,0,0.028,13,164.91,1987,0,1,2,37,12.08043366786316,4044.68
14.05,0,0.11,6,168.85,1999,1,0,0,25,12.016938296206675,4215.35
13.01,1,0.054,9,144.54,2009,1,1,3,15,11.109061563292599,3482.54
14.49,0,0.006,15,132.28,2009,1,1,3,15,9.128424539369265,3566.64
13.48,0,0.097,13,122.58,2009,1,1,3,15,9.092797270232179,3139.87
9.91,2,0.044,3,136.33,2009,1,1,3,15,13.755423267076987,2615.44
12.95,0,0.045,3,91.27,1987,0,1,2,37,7.047332252335727,2378.63
13.88,0,0.013,10,103.23,2009,1,1,3,15,7.4367840933650315,2834.29
11.26,0,0.092,3,96.32,1998,2,2,1,26,8.55341443921499,2100.85
14.94,1,0.077,9,188.74,1987,0,1,2,37,12.632353925440066,4823.62
16.62,1,0.033,9,166.03,1987,0,1,2,37,9.989170326695143,4737.62
17.5,2,0.034,0,177.64,1999,1,0,0,25,10.150277127021312,5175.64
14.47,0,0.031,6,142.74,2009,1,1,3,15,9.863865662359201,3775.7
14.19,0,0.052,13,170.91,1999,1,0,0,25,12.043548728067085,4258.98
13.76,0,0.015,13,179.12,1999,1,0,0,25,13.016495894193737,4359.42
14.9,1,0.049,8,171.89,1987,0,1,2,37,11.535467418294074,4758.46
9.96,1,0.147,9,138.57,2009,1,1,3,15,13.911253890171668,2671.4
11.27,0,0.116,6,124.9,2009,1,1,3,15,11.08153668707302,2686.83
13.55,0,0.124,14,147.12,2009,1,1,3,15,10.856763338499004,3658.63
7.6,1,0.063,9,134.67,1998,2,2,1,26,17.71740560452572,880.44
10.96,2,0.073,5,165.12,2009,1,1,3,15,15.064318949001004,3440.23
14.59,1,0.062,9,155.01,1987,0,1,2,37,10.623672126653416,4053.52
15.97,0,0.015,13,155.56,1999,1,0,0,25,9.740154029177885,4376.99
16.38,1,0.02,9,203.99,1999,1,0,0,25,12.452841706855503,5462.13
17.6,2,0.031,13,158.67,1999,1,0,0,25,9.014828702914604,4809.97
14.84,0,0.102,2,146.12,2009,1,1,3,15,9.845697729263527,3929.7
14.7,0,0.047,14,131.68,2009,1,1,3,15,8.957213794979934,3601.51
15.1,0,0.08,3,170.16,1999,1,0,0,25,11.268127938547117,4478.43
12.12,0,0.055,13,101.18,1987,0,1,2,37,8.347496081181422,2394.72
9.23,0,0.038,5,105.33,1998,2,2,1,26,11.41046473838154,1825.65
11.85,1,0.083,9,131.37,2009,1,1,3,15,11.085140494473041,2951.49
8.53,1,0.089,8,132.08,1998,2,2,1,26,15.482358457390696,2216.56
14.41,1,0.054,8,168.21,1999,1,0,0,25,11.672333634029561,4282.77
12.83,0,0.017,10,207.05,1987,0,1,2,37,16.13670017925337,4720.47
15.59,0,0.005,5,162.29,1999,1,0,0,25,10.409210441921621,4429.33
13.02,0,0.054,13,153.36,2009,1,1,3,15,11.777897242915293,3315.66
14.53,0,0.054,12,142.33,2009,1,1,3,15,9.794921202945428,3780.33
9.65,0,0.043,10,109.7,1998,2,2,1,26,11.36669775152834,2010.76
11.27,0,0.049,14,128.89,2009,1,1,3,15,11.435542542808978,2769.15
12.7,1,0.013,11,126.66,2009,1,1,3,15,9.972443114715377,3047.92
10.61,1,0.074,9,113.98,1987,0,1,2,37,10.741683158985959,2315.55
7.35,2,0.087,7,114.53,1999,1,0,0,25,15.580193170997143,5407.6
14.03,0,0.017,5,198.32,1987,0,1,2,37,14.134416648848978,4814.17
11.4,2,0.074,13,127.87,2009,1,1,3,15,11.21568283483905,2777.85
13.47,1,0.021,9,126.33,2009,1,1,3,15,9.377922945586816,3214.79
7.71,0,0.029,10,148.91,1998,2,2,1,26,19.311373362728567,2072.75
12.82,2,0.009,10,119.88,2009,1,1,3,15,9.35028468918181,2934.54
10.35,2,0.017,6,95.05,1998,2,2,1,26,9.182687663027727,1869.49
15.45,0,0.2,3,206.62,1999,1,0,0,25,13.372597242896902,5305.03
13.87,2,0.104,14,170.58,1999,1,0,0,25,12.297599307908587,4211.26
11.5,2,0.149,5,140.08,2009,1,1,3,15,12.179810451265109,3050.63
15.83,0,0.041,6,202.6,1999,1,0,0,25,12.797675446907965,5309.48
10.95,1,0.032,11,165.57,2009,1,1,3,15,15.119167199342527,3447.98
15.09,2,0.114,15,114.89,2009,1,1,3,15,7.613146908753562,5256.36
7.69,1,0.025,9,111.11,1998,2,2,1,26,14.446755948511246,1597.6
16.76,0,0.177,4,156.14,1987,0,1,2,37,9.31567328918322,4568.26
15.46,2,0.042,6,185.91,1987,0,1,2,37,12.02444861263825,4882.78
12.16,0,0.022,6,171.91,2009,1,1,3,15,14.136173012087822,3849.96
9.23,0,0.022,5,146.69,2009,1,1,3,15,15.891019391181887,2672.65
14.41,0,0.12,13,202.29,1987,0,1,2,37,14.03719381028381,4980.02
11.0,0,0.038,6,100.66,1998,2,2,1,26,9.150077265703118,1890.1
13.21,0,0.138,6,110.99,2009,1,1,3,15,8.401332223147376,2842.79
13.03,0,0.043,0,166.58,2009,1,1,3,15,12.783362750364518,3939.17
10.82,2,0.043,10,172.87,2009,1,1,3,15,15.975418168376306,3568.22
13.31,0,0.14,14,165.0,2009,1,1,3,15,12.395762902862295,3969.56
14.42,2,0.036,4,162.86,1998,2,2,1,26,11.29325289508356,913.54
10.08,2,0.097,14,165.38,2009,1,1,3,15,16.4051185398274,3248.31
11.98,0,0.054,0,182.9,1987,0,1,2,37,15.265837576162257,4035.68
12.41,0,0.13,0,171.3,2009,1,1,3,15,13.802272177906698,3895.96
13.36,1,0.142,8,166.4,1987,0,1,2,37,12.454157622932417,4010.25
9.43,0,0.09,6,113.1,1998,2,2,1,26,11.99236560279928,2030.46
10.25,1,0.016,9,150.06,2009,1,1,3,15,14.638571846649109,2972.86
9.79,0,0.006,6,161.0,2009,1,1,3,15,16.443672760698604,3093.08
11.5,2,0.103,5,173.28,2009,1,1,3,15,15.066515955134337,3728.97
11.34,1,0.049,9,187.99,2009,1,1,3,15,16.576139670223085,3993.7
14.99,2,0.034,10,188.32,1987,0,1,2,37,12.562203989060103,4826.06
11.21,2,0.06,6,178.28,2009,1,1,3,15,15.902238872535902,3766.56
14.28,0,0.039,14,157.16,1987,0,1,2,37,11.004831594426161,4028.76
14.85,2,0.03,13,215.25,1999,1,0,0,25,14.493973469800014,5346.29
17.08,0,0.114,6,156.15,1987,0,1,2,37,9.141736432293191,4641.27
14.11,2,0.069,0,150.74,2009,1,1,3,15,10.68244631847495,3859.4
11.15,0,0.165,0,131.87,2009,1,1,3,15,11.825845215675725,2803.37
12.1,2,0.006,5,108.13,2009,1,1,3,15,8.935625154945873,2533.09
14.83,2,0.057,10,181.34,1987,0,1,2,37,12.22709190209696,4646.84
13.07,0,0.019,6,123.23,2009,1,1,3,15,9.427740800244818,3060.38
12.6,2,0.037,4,154.94,2009,1,1,3,15,12.295849535751131,3603.04
13.76,2,0.073,4,171.5,1999,1,0,0,25,12.462757067073614,4203.24
8.19,2,0.03,10,121.32,1998,2,2,1,26,14.811378342082774,1917.51
9.95,2,0.032,10,112.26,1998,2,2,1,26,11.281278263491108,2131.95
10.95,0,0.011,3,118.31,1987,0,1,2,37,10.803579581773356,2480.95
12.74,1,0.021,8,173.87,1987,0,1,2,37,13.646495565497215,4023.1
15.15,0,0.047,5,142.13,2009,1,1,3,15,9.380898950564319,3917.18
10.93,0,0.037,6,107.15,1998,2,2,1,26,9.80239685298692,2248.58
12.08,0,0.048,10,127.74,2009,1,1,3,15,10.573628010926248,2929.42
11.8,0,0.019,5,97.54,1998,2,2,1,26,8.26540123718329,2248.89
13.34,0,0.033,13,180.09,1999,1,0,0,25,13.498988081852936,4285.81
12.51,0,0.019,6,123.78,2009,1,1,3,15,9.893693549676286,2946.0
13.08,2,0.05,13,189.87,1999,1,0,0,25,14.514945340570293,4425.72
14.21,0,0.083,0,158.74,1987,0,1,2,37,11.170220251917529,4044.34
13.16,0,0.116,6,151.84,2009,1,1,3,15,11.537117240331282,3665.43
13.36,1,0.067,8,130.26,2009,1,1,3,15,9.749270264201781,3269.81
11.44,0,0.162,4,152.76,2009,1,1,3,15,13.351979722052269,3297.29
14.68,0,0.108,10,220.49,1999,1,0,0,25,15.018731694026293,5415.4
14.46,0,0.116,0,177.96,1999,1,0,0,25,12.306202890533159,4494.74
7.03,2,0.088,3,129.3,1998,2,2,1,26,18.389987199544873,1820.35
15.6,0,0.02,1,171.47,1987,0,1,2,37,10.99096211781296,4618.49
12.19,0,0.017,4,131.52,2009,1,1,3,15,10.788286440816998,3032.12
11.63,0,0.04,13,152.7,2009,1,1,3,15,13.128707763734845,3339.1
11.55,0,0.093,1,115.86,2009,1,1,3,15,10.030300406891177,2566.12
10.95,0,0.081,3,133.99,2009,1,1,3,15,12.235412291114969,2801.22
7.86,0,0.12,13,144.42,1987,0,1,2,37,18.371708434041466,2316.49
10.78,0,0.016,1,95.76,1998,2,2,1,26,8.882292922734441,1980.69
10.67,1,0.177,8,135.05,2009,1,1,3,15,12.655796082841347,2760.61
15.58,0,0.061,3,153.82,1998,2,2,1,26,9.872280341441499,1560.43
11.83,0,0.228,10,126.53,2009,1,1,3,15,10.69478488716085,2848.73
13.75,0,0.054,6,148.99,2009,1,1,3,15,10.834848374663663,3740.76
11.63,0,0.022,10,136.05,2009,1,1,3,15,11.697188547846274,2997.36
11.95,0,0.096,5,120.64,2009,1,1,3,15,10.094552757091458,2753.68
13.29,0,0.128,6,192.34,1998,2,2,1,26,14.471446843728842,1120.76
10.73,0,0.141,5,140.08,2009,1,1,3,15,13.053769452986675,2876.41
15.38,2,0.145,4,168.12,1987,0,1,2,37,10.930368636629607,2342.5
16.28,0,0.13,6,161.79,1987,0,1,2,37,9.937350285608991,4575.31
11.34,0,0.144,13,152.01,2009,1,1,3,15,13.403579931222996,3259.17
8.87,0,0.062,6,134.27,1987,0,1,2,37,15.13583586968775,2336.65
18.26,0,0.031,14,174.31,1999,1,0,0,25,9.54547943705164,5279.53
12.13,1,0.052,9,114.97,2009,1,1,3,15,9.47737202209216,2678.89
12.1,1,0.055,9,138.4,2009,1,1,3,15,11.437071316420132,3151.91
15.24,1,0.024,11,165.87,1999,1,0,0,25,10.883144150646283,4424.43
11.26,1,0.074,9,151.55,2009,1,1,3,15,13.45795222449161,3230.05
15.14,0,0.094,10,162.51,1999,1,0,0,25,10.733108777491578,4332.57
10.66,2,0.021,0,135.28,2009,1,1,3,15,12.689241159365913,2762.33
12.94,0,0.124,3,198.96,1998,2,2,1,26,15.37439146897458,2155.43
10.15,2,0.016,6,135.23,2009,1,1,3,15,13.321840212786917,2788.38
12.24,0,0.006,5,107.48,2009,1,1,3,15,8.780328404542113,2550.99
12.64,1,0.065,9,115.04,2009,1,1,3,15,9.100545842892176,2796.34
15.07,0,0.082,5,167.61,1999,1,0,0,25,11.121358901200983,4420.9
13.7,2,0.081,15,158.61,2009,1,1,3,15,11.576527260783886,3925.85
11.54,0,0.016,5,126.03,2009,1,1,3,15,10.920197556537563,2771.45
12.56,2,0.048,1,109.71,2009,1,1,3,15,8.734177215189874,2669.42
13.91,0,0.162,6,110.35,2009,1,1,3,15,7.932571346416505,2986.62
8.85,0,0.123,3,113.28,1998,2,2,1,26,12.798553835724778,1902.66
13.69,2,0.024,3,148.11,2009,1,1,3,15,10.81805565700095,3709.06
12.33,2,0.112,5,165.25,2009,1,1,3,15,13.401184007785258,3752.2
13.56,2,0.042,0,121.49,2009,1,1,3,15,8.958778851117174,3136.35
9.37,0,0.027,6,133.89,1987,0,1,2,37,14.287696083662363,2441.86
11.81,0,0.188,6,109.81,2009,1,1,3,15,9.29726526119719,2500.51
13.9,0,0.095,13,185.63,1987,0,1,2,37,13.353715560031652,4525.49
16.34,0,0.047,13,162.07,1987,0,1,2,37,9.917997674560919,4593.23
7.65,0,0.111,13,92.53,1998,2,2,1,26,12.09384394196837,1207.64
10.56,2,0.119,6,104.91,1998,2,2,1,26,9.93371839787899,2117.81
13.33,0,0.075,6,170.77,1987,0,1,2,37,12.809991748555998,4092.81
12.75,0,0.038,10,103.29,2009,1,1,3,15,8.100541134028704,2579.95
11.92,0,0.039,5,136.88,2009,1,1,3,15,11.482258199815451,3079.32
13.88,2,0.042,4,138.31,2009,1,1,3,15,9.963979540378935,3552.81
12.46,1,0.053,11,155.15,2009,1,1,3,15,12.450846641521547,3575.15
13.4,0,0.031,13,157.42,2009,1,1,3,15,11.746884560853667,3599.5
13.25,0,0.127,7,148.01,2009,1,1,3,15,11.169723039770583,3607.65
10.84,2,0.062,5,100.32,1998,2,2,1,26,9.253758878332258,2087.67
13.39,0,0.041,13,159.07,2009,1,1,3,15,11.878873870510043,3865.18
12.39,0,0.026,3,160.13,2009,1,1,3,15,12.923089339036396,3661.32
9.25,1,0.015,8,117.89,1998,2,2,1,26,12.743487190573992,2087.22
18.74,0,0.052,6,199.51,1999,1,0,0,25,10.645643242089536,5903.7
13.46,0,0.065,6,162.02,2009,1,1,3,15,12.036252878686577,3942.04
11.29,0,0.067,13,103.72,1998,2,2,1,26,9.186077406784165,2260.09
14.72,0,0.015,14,164.27,1987,0,1,2,37,11.158888662454997,4828.12
11.28,0,0.032,13,159.45,2009,1,1,3,15,14.134385249534617,3396.59
16.24,0,0.018,0,128.41,2009,1,1,3,15,7.906532848962502,3882.17
14.34,1,0.031,8,121.28,2009,1,1,3,15,8.456871905724846,5130.16
11.36,0,0.039,10,138.6,2009,1,1,3,15,12.199630314232902,2989.5
10.59,2,0.009,7,136.19,2009,1,1,3,15,12.859031252950619,2765.86
12.77,0,0.029,13,141.33,2009,1,1,3,15,11.066478740897347,3363.97
12.58,0,0.059,4,146.51,2009,1,1,3,15,11.645338208409505,3427.25
12.48,0,0.026,5,99.54,1987,0,1,2,37,7.975322490185082,2442.86
14.02,1,0.064,9,166.37,1987,0,1,2,37,11.865772769417303,4157.66
16.41,0,0.04,0,173.77,1999,1,0,0,25,10.588629577722259,4849.75
12.55,0,0.039,4,152.82,2009,1,1,3,15,12.17592223727193,3548.52
13.4,0,0.018,6,219.77,1999,1,0,0,25,16.399522423699725,5109.59
12.24,2,0.139,5,145.07,2009,1,1,3,15,11.851155951311167,3320.95
15.02,0,0.051,5,151.97,1987,0,1,2,37,10.117169296318488,4089.97
15.02,1,0.125,9,197.08,1999,1,0,0,25,13.120298249117903,5013.09
10.87,0,0.149,14,184.65,2009,1,1,3,15,16.985557906356362,3819.37
8.07,0,0.016,6,160.89,2009,1,1,3,15,19.93433279643167,2701.45
14.64,1,0.016,8,168.0,1999,1,0,0,25,11.474626050133187,4331.39
11.11,1,0.124,11,147.86,2009,1,1,3,15,13.307533075330756,3122.12
13.19,0,0.042,0,130.79,2009,1,1,3,15,9.915093624440907,3242.51
11.01,1,0.017,11,91.72,1998,2,2,1,26,8.329851966215603,1949.81
13.17,2,0.044,10,214.77,1987,0,1,2,37,16.306278946169616,4955.81
10.57,0,0.058,10,133.11,2009,1,1,3,15,12.591996972850252,2696.8
10.98,0,0.125,5,184.29,2009,1,1,3,15,16.782624533284764,3836.73
14.42,0,0.129,5,152.98,2009,1,1,3,15,10.608140905623744,3974.95
9.5,2,0.035,7,181.02,2009,1,1,3,15,19.05273129144301,3604.83
11.36,0,0.058,13,173.62,2009,1,1,3,15,15.282105448464046,3704.5
15.74,0,0.172,0,125.58,2009,1,1,3,15,7.977892128835525,3712.81
11.85,1,0.128,9,128.43,2009,1,1,3,15,10.837060163699267,2890.63
13.63,0,0.036,14,171.9,1987,0,1,2,37,12.610960311055683,4182.55
14.06,0,0.053,14,169.1,1999,1,0,0,25,12.026171680534812,4222.29
14.3,0,0.042,6,149.61,2009,1,1,3,15,10.461506188378436,3878.93
11.78,0,0.174,14,96.9,1998,2,2,1,26,8.225108225108226,2229.27
12.59,0,0.018,6,125.11,2009,1,1,3,15,9.936462552616948,2989.62
13.38,2,0.042,5,162.95,2009,1,1,3,15,12.177714670054554,3943.21
10.43,1,0.071,9,110.95,1998,2,2,1,26,10.636564087815167,2213.07
14.36,2,0.077,14,107.01,2009,1,1,3,15,7.451430958846878,3019.43
14.13,0,0.023,0,179.64,1999,1,0,0,25,12.71247611633996,4453.96
11.16,1,0.099,9,176.02,2009,1,1,3,15,15.770988262700476,3709.97
13.97,2,0.04,5,181.11,1999,1,0,0,25,12.963281082241787,4448.37
12.44,0,0.047,0,159.73,2009,1,1,3,15,12.83900008037939,3664.91
13.83,0,0.064,13,161.4,1998,2,2,1,26,11.669438218494687,1072.99
17.05,0,0.066,13,203.48,1999,1,0,0,25,11.93361093191015,5601.66
11.0,2,0.026,4,136.85,2009,1,1,3,15,12.439778201981639,2871.95
13.58,1,0.022,9,145.46,2009,1,1,3,15,10.710551505780135,3630.44
11.9,2,0.022,13,119.42,2009,1,1,3,15,10.034450886480128,2718.74
7.42,0,0.052,5,98.35,1998,2,2,1,26,13.252930871850154,1273.63
11.84,2,0.072,3,116.18,2009,1,1,3,15,9.811671311544634,2638.99
14.69,0,0.043,4,181.42,1987,0,1,2,37,12.349057245932885,4617.15
11.26,0,0.146,0,142.78,2009,1,1,3,15,12.679158156469231,3050.77
11.25,0,0.034,1,121.47,2009,1,1,3,15,10.796373655675051,2612.79
15.57,2,0.052,13,186.2,1987,0,1,2,37,11.958127287907006,4914.31
15.63,2,0.147,5,190.71,1999,1,0,0,25,12.200754910114517,5019.88
11.93,0,0.105,6,178.76,2009,1,1,3,15,14.982817869415808,3940.15
7.54,0,0.079,6,153.76,1987,0,1,2,37,20.3898687176767,2435.08
12.65,2,0.093,6,164.41,2009,1,1,3,15,12.995810607857086,3808.85
11.51,0,0.041,13,151.54,2009,1,1,3,15,13.164798888020155,3287.16
13.87,0,0.055,10,142.04,2009,1,1,3,15,10.240069209141375,3626.84
14.23,0,0.076,4,188.09,1987,0,1,2,37,13.216920806689622,4648.93
9.23,2,0.105,6,110.49,1998,2,2,1,26,11.969450763730906,1932.58
9.94,2,0.046,10,132.99,2009,1,1,3,15,13.377929785735844,2552.36
14.45,0,0.089,10,130.31,2009,1,1,3,15,9.017369040204832,3517.84
10.01,2,0.042,0,123.73,1987,0,1,2,37,12.359404654879635,2379.17
12.57,1,0.018,9,118.08,2009,1,1,3,15,9.39304749025535,3398.39
11.54,2,0.175,0,178.34,2009,1,1,3,15,15.452733731912314,3842.54
15.94,0,0.042,6,190.27,1999,1,0,0,25,11.935888589172576,5081.35
12.36,2,0.035,3,176.08,2009,1,1,3,15,14.24480220046922,4337.86
12.39,2,0.14,2,137.74,2009,1,1,3,15,11.116132676942943,3204.52
13.97,2,0.052,10,161.06,1987,0,1,2,37,11.528165485648843,4037.56
10.49,0,0.097,1,112.91,1998,2,2,1,26,10.762558383376227,830.76
10.72,0,0.043,5,152.56,2009,1,1,3,15,14.230015856729782,3129.94
10.81,2,0.068,3,151.88,2009,1,1,3,15,14.0486541485524,3136.67
12.58,0,0.018,1,93.84,1987,0,1,2,37,7.458866544789763,2347.53
10.24,0,0.015,12,176.28,2009,1,1,3,15,17.21316277707255,3507.42
14.0,2,0.042,2,165.12,1987,0,1,2,37,11.793443325476753,4128.66
13.82,0,0.156,5,181.45,1999,1,0,0,25,13.12857246219521,4421.66
11.78,0,0.042,13,61.63,1998,2,2,1,26,5.2313046430693495,1509.17
11.48,0,0.035,14,125.5,2009,1,1,3,15,10.931103562407456,2747.81
11.8,1,0.072,9,108.98,1987,0,1,2,37,9.2348106092704,3306.59
10.55,0,0.023,10,156.74,2009,1,1,3,15,14.855463937067578,3176.92
13.36,0,0.03,4,134.44,2009,1,1,3,15,10.062121098720157,3354.95
8.77,0,0.139,13,93.29,1998,2,2,1,26,10.636187435868203,1475.11
12.13,0,0.13,14,171.09,2009,1,1,3,15,14.103536394361553,3827.83
10.32,0,0.113,6,131.29,2009,1,1,3,15,12.720666602073441,2604.16
11.86,2,0.083,3,130.73,2009,1,1,3,15,11.021836270128995,2941.23
16.12,0,0.079,5,190.07,1999,1,0,0,25,11.790211525339616,5116.81
9.59,0,0.043,13,133.84,1987,0,1,2,37,13.954749244082995,2491.19
15.18,1,0.025,9,186.82,1987,0,1,2,37,12.30617218892036,4838.69
8.52,2,0.012,13,153.31,2009,1,1,3,15,17.992019715995777,2646.56
10.63,2,0.152,5,146.72,2009,1,1,3,15,13.80114758724485,2990.81
9.89,0,0.145,13,128.97,1987,0,1,2,37,13.039126478616925,2460.16
13.71,2,0.073,6,151.2,2009,1,1,3,15,11.027642039238566,3778.55
